,2021_10_07,,,,2021_10_14,,,,2021_10_21,,,,2021_10_28,,,,2021_11_04,,,,2021_11_11,,,,2021_11_18,,,,,,,
Time,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,AVG(TECH),dAVG(TECH),AVG(PARK),dAVG(PARK)
12:31,79,-2,9,-2,29,-5,-36,-4,101,-6,-35,-3,85,-1,95,-2,231,-4,93,-1,917,0,99,-4,408,-2,128,-1,264,-3,50,-2
12:32,75,-4,6,-3,28,-1,-37,-1,100,-1,-37,-2,83,-2,91,-4,228,-3,88,-5,917,0,95,-4,405,-3,125,-3,262,-2,47,-3
12:33,72,-3,0,-6,25,-3,-38,-1,100,0,-38,-1,77,-6,91,0,224,-4,87,-1,917,0,93,-2,406,1,119,-6,260,-2,45,-2
12:34,72,0,-3,-3,23,-2,-39,-1,100,0,-43,-5,79,2,86,-5,218,-6,85,-2,915,-2,87,-6,405,-1,118,-1,259,-1,42,-3
12:35,68,-4,-10,-7,17,-6,-42,-3,97,-3,-45,-2,79,0,85,-1,215,-3,82,-3,917,2,85,-2,406,1,116,-2,257,-2,39,-3
12:36,67,-1,-15,-5,13,-4,-45,-3,97,0,-43,2,80,1,83,-2,213,-2,80,-2,914,-3,82,-3,404,-2,115,-1,255,-2,37,-2
12:37,63,-4,-18,-3,13,0,-44,1,93,-4,-50,-7,76,-4,82,-1,213,0,78,-2,914,0,81,-1,403,-1,110,-5,254,-2,34,-3
12:38,54,-9,-24,-6,8,-5,-43,1,91,-2,-50,0,70,-6,82,0,212,-1,70,-8,915,1,78,-3,401,-2,108,-2,250,-3,32,-3
12:39,45,-9,-26,-2,10,2,-42,1,90,-1,-51,-1,69,-1,79,-3,212,0,67,-3,916,1,74,-4,399,-2,107,-1,249,-1,30,-2
12:40,43,-2,-30,-4,7,-3,-46,-4,89,-1,-53,-2,68,-1,76,-3,209,-3,64,-3,915,-1,73,-1,401,2,105,-2,247,-1,27,-3
12:41,40,-3,-30,0,6,-1,-49,-3,85,-4,-59,-6,67,-1,74,-2,209,0,64,0,916,1,69,-4,400,-1,102,-3,246,-1,24,-3
12:42,35,-5,-36,-6,3,-3,-50,-1,85,0,-62,-3,64,-3,71,-3,209,0,63,-1,917,1,66,-3,396,-4,103,1,244,-2,22,-2
12:43,32,-3,-42,-6,0,-3,-51,-1,83,-2,-62,0,63,-1,65,-6,209,0,56,-7,916,-1,60,-6,395,-1,99,-4,243,-2,18,-4
12:44,30,-2,-43,-1,-1,-1,-50,1,78,-5,-66,-4,62,-1,61,-4,205,-4,53,-3,915,-1,59,-1,394,-1,94,-5,240,-2,15,-2
12:45,28,-2,-47,-4,-2,-1,-52,-2,78,0,-65,1,61,-1,58,-3,200,-5,51,-2,913,-2,57,-2,392,-2,92,-2,239,-2,13,-2
12:46,21,-7,-49,-2,-6,-4,-55,-3,72,-6,-64,1,58,-3,56,-2,195,-5,42,-9,913,0,58,1,392,0,88,-4,235,-4,11,-3
12:47,19,-2,-47,2,-6,0,-56,-1,67,-5,-68,-4,56,-2,54,-2,191,-4,37,-5,913,0,58,0,390,-2,85,-3,233,-2,9,-2
12:48,14,-5,-48,-1,-7,-1,-53,3,66,-1,-68,0,51,-5,52,-2,189,-2,32,-5,910,-3,58,0,389,-1,83,-2,230,-3,8,-1
12:49,9,-5,-49,-1,-8,-1,-54,-1,63,-3,-70,-2,50,-1,52,0,183,-6,32,0,911,1,55,-3,385,-4,79,-4,228,-3,6,-2
12:50,9,0,-49,0,-4,4,-53,1,57,-6,-73,-3,50,0,52,0,178,-5,28,-4,913,2,55,0,383,-2,76,-3,227,-1,5,-1
12:51,4,-5,-48,1,-5,-1,-51,2,55,-2,-76,-3,49,-1,49,-3,177,-1,29,1,913,0,49,-6,381,-2,76,0,225,-2,4,-1
12:52,4,0,-49,-1,-3,2,-52,-1,50,-5,-79,-3,44,-5,48,-1,176,-1,28,-1,913,0,48,-1,380,-1,74,-2,223,-1,3,-1
12:53,3,-1,-47,2,-3,0,-51,1,48,-2,-86,-7,40,-4,42,-6,174,-2,25,-3,913,0,47,-1,377,-3,69,-5,222,-2,0,-3
12:54,1,-2,-49,-2,-2,1,-49,2,44,-4,-85,1,41,1,42,0,170,-4,26,1,912,-1,44,-3,375,-2,68,-1,220,-2,0,0
12:55,1,0,-52,-3,-3,-1,-47,2,38,-6,-84,1,38,-3,35,-7,168,-2,24,-2,911,-1,45,1,374,-1,64,-4,218,-2,-2,-2
12:56,0,-1,-56,-4,-2,1,-40,7,33,-5,-85,-1,36,-2,35,0,168,0,20,-4,909,-2,43,-2,372,-2,62,-2,217,-2,-3,-1
12:57,-1,-1,-49,7,-1,1,-38,2,31,-2,-86,-1,35,-1,38,3,166,-2,18,-2,908,-1,43,0,374,2,64,2,216,-1,-1,2
12:58,2,3,-44,5,0,1,-35,3,31,0,-86,0,30,-5,36,-2,166,0,17,-1,908,0,45,2,378,4,63,-1,216,0,-1,1
12:59,2,0,-45,-1,-2,-2,-34,1,33,2,-90,-4,25,-5,33,-3,167,1,16,-1,905,-3,42,-3,376,-2,65,2,215,-1,-2,-1
13:00,3,1,-46,-1,-5,-3,-34,0,32,-1,-88,2,22,-3,32,-1,163,-4,17,1,905,0,43,1,378,2,61,-4,214,-1,-2,0
13:01,5,2,-45,1,-3,2,-33,1,30,-2,-91,-3,14,-8,29,-3,159,-4,19,2,905,0,43,0,380,2,61,0,213,-1,-2,0
13:02,8,3,24,69,-3,0,-40,-7,31,1,-92,-1,12,-2,25,-4,155,-4,18,-1,904,-1,48,5,378,-2,56,-5,212,-1,6,8
13:03,9,1,27,3,0,3,-38,2,32,1,-89,3,12,0,29,4,156,1,14,-4,908,4,56,8,378,0,62,6,214,1,9,3
13:04,9,0,36,9,2,2,-40,-2,31,-1,-86,3,11,-1,32,3,155,-1,18,4,910,2,53,-3,378,0,60,-2,214,0,10,2
13:05,10,1,38,2,3,1,-40,0,35,4,-87,-1,12,1,32,0,154,-1,17,-1,911,1,52,-1,378,0,59,-1,215,1,10,0
13:06,7,-3,37,-1,3,0,-44,-4,35,0,-84,3,13,1,36,4,156,2,20,3,912,1,53,1,382,4,63,4,215,1,12,1
13:07,13,6,42,5,3,0,-43,1,37,2,-79,5,11,-2,36,0,153,-3,22,2,911,-1,60,7,383,1,65,2,216,0,15,3
13:08,15,2,41,-1,2,-1,-45,-2,37,0,-74,5,10,-1,36,0,160,7,24,2,910,-1,64,4,386,3,70,5,217,1,17,2
13:09,15,0,42,1,1,-1,-41,4,38,1,-71,3,12,2,39,3,162,2,26,2,917,7,65,1,388,2,68,-2,219,2,18,2
13:10,14,-1,40,-2,2,1,-42,-1,39,1,-70,1,14,2,42,3,161,-1,26,0,921,4,62,-3,391,3,64,-4,220,1,17,-1
13:11,14,0,41,1,2,0,-42,0,36,-3,-67,3,17,3,45,3,160,-1,31,5,923,2,61,-1,395,4,62,-2,221,1,19,1
13:12,16,2,43,2,2,0,-41,1,34,-2,-63,4,13,-4,46,1,161,1,32,1,922,-1,66,5,398,3,64,2,221,0,21,2
13:13,16,0,44,1,3,1,-44,-3,34,0,-62,1,13,0,50,4,159,-2,29,-3,922,0,69,3,401,3,68,4,221,0,22,1
13:14,16,0,46,2,4,1,-46,-2,33,-1,-62,0,16,3,48,-2,161,2,28,-1,925,3,67,-2,400,-1,76,8,222,1,22,0
13:15,16,0,49,3,3,-1,-48,-2,33,0,-58,4,19,3,46,-2,162,1,29,1,925,0,70,3,400,0,76,0,223,0,23,1
13:16,14,-2,47,-2,4,1,-47,1,31,-2,-62,-4,17,-2,44,-2,161,-1,28,-1,925,0,73,3,399,-1,74,-2,222,-1,22,-1
13:17,12,-2,47,0,3,-1,-47,0,29,-2,-62,0,16,-1,44,0,163,2,28,0,925,0,72,-1,397,-2,73,-1,221,-1,22,0
13:18,11,-1,48,1,2,-1,-48,-1,28,-1,-61,1,16,0,42,-2,164,1,33,5,925,0,71,-1,397,0,72,-1,220,0,22,0
13:19,10,-1,46,-2,0,-2,-48,0,29,1,-63,-2,16,0,42,0,165,1,29,-4,925,0,70,-1,396,-1,69,-3,220,0,21,-2
13:20,9,-1,45,-1,1,1,-46,2,29,0,-66,-3,17,1,40,-2,167,2,31,2,927,2,73,3,396,0,68,-1,221,1,21,0
13:21,10,1,44,-1,-1,-2,-46,0,30,1,-64,2,16,-1,39,-1,164,-3,32,1,926,-1,75,2,396,0,65,-3,220,-1,21,0
13:22,9,-1,47,3,-1,0,-48,-2,30,0,-66,-2,16,0,39,0,162,-2,31,-1,927,1,75,0,398,2,65,0,220,0,20,0
13:23,8,-1,49,2,-1,0,-47,1,28,-2,-65,1,16,0,37,-2,161,-1,30,-1,927,0,75,0,398,0,68,3,220,-1,21,1
13:24,8,0,49,0,-2,-1,-46,1,25,-3,-65,0,17,1,39,2,160,-1,30,0,927,0,73,-2,396,-2,71,3,219,-1,22,1
13:25,9,1,46,-3,-1,1,-49,-3,26,1,-64,1,16,-1,37,-2,160,0,31,1,928,1,70,-3,395,-1,71,0,219,0,20,-1
13:26,9,0,46,0,-3,-2,-47,2,26,0,-64,0,16,0,37,0,160,0,34,3,926,-2,68,-2,396,1,70,-1,219,0,21,0
13:27,11,2,45,-1,-3,0,-47,0,27,1,-61,3,16,0,37,0,160,0,33,-1,926,0,65,-3,397,1,74,4,219,1,21,0
13:28,11,0,44,-1,-3,0,-47,0,27,0,-64,-3,17,1,38,1,161,1,33,0,926,0,61,-4,397,0,72,-2,219,0,20,-1
13:29,10,-1,46,2,-5,-2,-48,-1,27,0,-66,-2,16,-1,40,2,161,0,32,-1,928,2,56,-5,395,-2,72,0,219,-1,19,-1
13:30,12,2,46,0,-5,0,-47,1,25,-2,-66,0,15,-1,39,-1,159,-2,28,-4,928,0,56,0,395,0,73,1,218,0,18,0
13:32,10,-2,47,1,-2,3,-48,-1,25,0,-65,1,16,1,40,1,158,-1,26,-2,929,1,56,0,398,3,72,-1,219,1,18,0
13:33,11,1,50,3,-3,-1,-50,-2,24,-1,-66,-1,12,-4,34,-6,159,1,27,1,928,-1,53,-3,398,0,72,0,218,-1,17,-1
13:34,11,0,48,-2,-3,0,-52,-2,23,-1,-69,-3,12,0,35,1,158,-1,28,1,928,0,52,-1,400,2,68,-4,218,0,16,-1
13:35,12,1,44,-4,-4,-1,-55,-3,23,0,-69,0,11,-1,34,-1,156,-2,28,0,928,0,53,1,401,1,68,0,218,0,15,-1
13:36,11,-1,42,-2,-6,-2,-55,0,22,-1,-67,2,13,2,35,1,156,0,27,-1,928,0,52,-1,401,0,68,0,218,0,15,0
13:37,10,-1,41,-1,-5,1,-55,0,21,-1,-67,0,14,1,36,1,156,0,27,0,928,0,51,-1,401,0,66,-2,218,0,14,0
